table_name,original,perturbed,all_columns,method,timestamp
SG_CSV0000000000000047,postal_code,postal,"issuance_agency_id,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:14:26.537011
SG_CSV0000000000000047,street_name,STREET_NAME,"issuance_agency_id,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:14:27.511692
SG_CSV0000000000000387__70,participant_id,participant-id,"participant_id,livinginsg_2_slice,ban_occupation_status7,yearbornin_1_slice1,rankmostimptchild_2",llm,2025-11-17T06:14:28.509694
SG_CSV0000000000000387__70,occstatus,OCCSTATUS,"participant_id,livinginsg_2_slice,ban_occupation_status7,yearbornin_1_slice1,rankmostimptchild_2",llm,2025-11-17T06:14:29.508385
SG_CSV0000000000000387__70,sliderliberty_1_slice,sliderliberty-1-slice,"participant_id,livinginsg_2_slice,ban_occupation_status7,yearbornin_1_slice1,rankmostimptchild_2",llm,2025-11-17T06:14:30.511707
UK_CSV0000000000002183__9,Country,country,"YouTubeSD24hr,Technology,iPlayerFailedPeak,NetflixFailedPeak,Natweight",llm,2025-11-17T06:14:31.512928
UK_CSV0000000000002183__9,Download - 24 min(ave),Downlo,"YouTubeSD24hr,Technology,iPlayerFailedPeak,NetflixFailedPeak,Natweight",llm,2025-11-17T06:14:32.512756
UK_CSV0000000000002183__9,Download - 19-20pm,download - 19-20pm,"YouTubeSD24hr,Technology,iPlayerFailedPeak,NetflixFailedPeak,Natweight",llm,2025-11-17T06:14:33.514727
SG_CSV0000000000000925__34,personalincome,person,"personalincome,ban_age,socialnetwork_dp03",llm,2025-11-17T06:14:34.513567
SG_CSV0000000000000925__34,ban_age,BAN_AGE,"personalincome,ban_age,socialnetwork_dp03",llm,2025-11-17T06:14:35.514740
SG_CSV0000000000000925__34,socialnetwork_dp03,SOCIALNETWORK_DP03,"personalincome,ban_age,socialnetwork_dp03",llm,2025-11-17T06:14:36.518473
UK_CSV0000000000003634__5,Op_Name,op_Name,"received_date,Op_Name,Current Traffic Area,Lic_No,Licence Status",llm,2025-11-17T06:14:37.518202
UK_CSV0000000000003634__5,Subsidies_Description,Subsid,"received_date,Op_Name,Current Traffic Area,Lic_No,Licence Status",llm,2025-11-17T06:14:38.533819
UK_CSV0000000000003634__5,Licence Status,licence _status,"received_date,Op_Name,Current Traffic Area,Lic_No,Licence Status",llm,2025-11-17T06:14:39.519444
UK_CSV0000000000005621__13,Organisation Name,organisation _name,"Legal Status,Main diagnostic category on admission,Variable Type,Considered for discharge through CTO,Reason for not using advocacy",llm,2025-11-17T06:14:40.519980
UK_CSV0000000000005621__13,Main diagnostic category on admission,Main diagnostic category on admission,"Legal Status,Main diagnostic category on admission,Variable Type,Considered for discharge through CTO,Reason for not using advocacy",llm,2025-11-17T06:14:41.517025
UK_CSV0000000000005621__13,Legal Status,legal Status,"Legal Status,Main diagnostic category on admission,Variable Type,Considered for discharge through CTO,Reason for not using advocacy",llm,2025-11-17T06:14:42.520869
UK_CSV0000000000005788,AphiaId,aphiaId,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:14:43.522666
UK_CSV0000000000005788,LocationName,locationName,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:14:44.520528
UK_CSV0000000000005788,RecordKey,record_key,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:14:45.532748
UK_CSV0000000000006255__14,q10e_06,q10e_0,"q03a_11,q09_04,q04bi_12,q15ca_08,q05_01",llm,2025-11-17T06:14:46.521662
UK_CSV0000000000006255__14,qd1,qd1,"q03a_11,q09_04,q04bi_12,q15ca_08,q05_01",llm,2025-11-17T06:14:47.529912
UK_CSV0000000000006255__14,qa1_05,QA1_05,"q03a_11,q09_04,q04bi_12,q15ca_08,q05_01",llm,2025-11-17T06:14:48.523515
UK_CSV0000000000005854__15,People with ethnicity recorded,People,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:14:49.533488
UK_CSV0000000000005854__15,People with accommodation status recorded,people with accommodation status recorded,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:14:50.526111
UK_CSV0000000000005854__15,CCG Code,c_c_g _code,"Cluster episodes ended,Reviews with little change,Initial cluster assignments,% with CPA review,MEAN days to initial cluster assignment",llm,2025-11-17T06:14:51.525548
UK_CSV0000000000005605__17,COUNCIL_TAX_BAND,c_o_u_n_c_i_l__t_a_x__b_a_n_d,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:14:52.527493
UK_CSV0000000000005605__17,ElecValFlag2016,elecValFlag2016,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:14:53.532493
UK_CSV0000000000005605__17,ElecValFlag2005,ElecVa,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:14:54.528261
SG_CSV0000000000000934__10,ban_occupation_status4,BAN_OCCUPATION_STATUS4,"respondent_serial,ban_occupation_status4,ban_children3,ban_q30_2,yearbornin_1_slice",llm,2025-11-17T06:14:55.527661
SG_CSV0000000000000934__10,ban_occupation_status8,BAN_OCCUPATION_STATUS8,"respondent_serial,ban_occupation_status4,ban_children3,ban_q30_2,yearbornin_1_slice",llm,2025-11-17T06:14:56.529137
SG_CSV0000000000000934__10,ban_occupation_status5,BAN_OCCUPATION_STATUS5,"respondent_serial,ban_occupation_status4,ban_children3,ban_q30_2,yearbornin_1_slice",llm,2025-11-17T06:14:57.528898
UK_CSV0000000000005621,Code,Code,"Reporting level,Code,Organisation Name,Variable Type,Patient flow",llm,2025-11-17T06:14:58.531059
UK_CSV0000000000005621,Organisation Name,organisation _name,"Reporting level,Code,Organisation Name,Variable Type,Patient flow",llm,2025-11-17T06:14:59.529043
UK_CSV0000000000005621,Ethnicity,Ethnic,"Reporting level,Code,Organisation Name,Variable Type,Patient flow",llm,2025-11-17T06:15:00.535108
UK_CSV0000000000004935__38,Provider Code,provider Code,"Period,Pre-Op Q Anxiety,Varicose Vein Pre-Op Q Painkiller Days,Provider Code,Varicose Vein Post-Op Q Right Pain Days",llm,2025-11-17T06:15:01.529642
UK_CSV0000000000004935__38,Pre-Op Q EQ5D Index Profile,pre-_op _q _e_q5_d _index _profile,"Period,Pre-Op Q Anxiety,Varicose Vein Pre-Op Q Painkiller Days,Provider Code,Varicose Vein Post-Op Q Right Pain Days",llm,2025-11-17T06:15:02.532944
UK_CSV0000000000004935__38,Varicose Vein Pre-Op Q Painkiller Days,varicose _vein _pre-_op _q _painkiller _days,"Period,Pre-Op Q Anxiety,Varicose Vein Pre-Op Q Painkiller Days,Provider Code,Varicose Vein Post-Op Q Right Pain Days",llm,2025-11-17T06:15:03.533197
UK_CSV0000000000001955,Crime ID,crime _i_d,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:04.532552
UK_CSV0000000000001955,LSOA code,lSOA code,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:05.541427
UK_CSV0000000000001955,LSOA name,lSOA name,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:06.532165
SG_CSV0000000000000925__26,respondent_serial,respondent-serial,"respondent_serial,q20_q212,gender,socialnetwork_dp10,socialnetwork_dp07",llm,2025-11-17T06:15:07.536295
SG_CSV0000000000000925__26,q20_q212,Q20_Q212,"respondent_serial,q20_q212,gender,socialnetwork_dp10,socialnetwork_dp07",llm,2025-11-17T06:15:08.535221
SG_CSV0000000000000925__26,gender,gender,"respondent_serial,q20_q212,gender,socialnetwork_dp10,socialnetwork_dp07",llm,2025-11-17T06:15:09.537304
SG_CSV0000000000001714__15,participant_id,PARTICIPANT_ID,"rankmostimptchild_new_1,prohibit_offspring3,ban_q28,ban_q437,ban_age",llm,2025-11-17T06:15:10.536076
SG_CSV0000000000001714__15,yearbornin_1_slice,yearbornin-1-slice,"rankmostimptchild_new_1,prohibit_offspring3,ban_q28,ban_q437,ban_age",llm,2025-11-17T06:15:11.539849
SG_CSV0000000000001714__15,highestlevel,highes,"rankmostimptchild_new_1,prohibit_offspring3,ban_q28,ban_q437,ban_age",llm,2025-11-17T06:15:12.542923
UK_CSV0000000000005907__43,Region,Region,"qd13_9,qc1_5_2,qc1_3_7,qd13_4,qe10_1",llm,2025-11-17T06:15:13.544798
UK_CSV0000000000005907__43,QD1_2,QD1_2,"qd13_9,qc1_5_2,qc1_3_7,qd13_4,qe10_1",llm,2025-11-17T06:15:14.542242
UK_CSV0000000000005907__43,qj3_1,qj3_1,"qd13_9,qc1_5_2,qc1_3_7,qd13_4,qe10_1",llm,2025-11-17T06:15:15.540861
UK_CSV0000000000005605__19,COUNCIL_TAX_BAND,c_o_u_n_c_i_l__t_a_x__b_a_n_d,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:15:16.542431
UK_CSV0000000000005605__19,ElecValFlag2016,elecValFlag2016,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:15:17.541019
UK_CSV0000000000005605__19,ElecValFlag2005,ElecVa,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:15:18.542094
UK_CSV0000000000012170,Crime ID,crime ID,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:19.542245
UK_CSV0000000000012170,LSOA code,l_s_o_a code,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:20.546929
UK_CSV0000000000012170,LSOA name,lSOA name,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:21.546025
UK_CSV0000000000011991,PremisesName,premises_name,"ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate",llm,2025-11-17T06:15:22.543326
UK_CSV0000000000011991,Postcode,postcode,"ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate",llm,2025-11-17T06:15:23.546029
UK_CSV0000000000011991,LicenceHolderPostcode,licence_holder_postcode,"ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate",llm,2025-11-17T06:15:24.549205
UK_CSV0000000000011427,Crime ID,crime _i_d,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:25.548729
UK_CSV0000000000011427,LSOA code,l_s_o_a code,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:26.548197
UK_CSV0000000000011427,LSOA name,l_s_o_a name,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:27.546174
UK_CSV0000000000005621__15,Organisation Name,organisation _name,"Legal Status,Main diagnostic category on admission,Variable Type,Considered for discharge through CTO,Reason for not using advocacy",llm,2025-11-17T06:15:28.552416
UK_CSV0000000000005621__15,Main diagnostic category on admission,main diagnostic category on admission,"Legal Status,Main diagnostic category on admission,Variable Type,Considered for discharge through CTO,Reason for not using advocacy",llm,2025-11-17T06:15:29.549037
UK_CSV0000000000005621__15,Legal Status,legal Status,"Legal Status,Main diagnostic category on admission,Variable Type,Considered for discharge through CTO,Reason for not using advocacy",llm,2025-11-17T06:15:30.549558
UK_CSV0000000000002064__7,Op_ID,Op_ID,"Address,Subsidies_Description,received_date,trading_name,finish_point",llm,2025-11-17T06:15:31.551518
UK_CSV0000000000002064__7,Subsidies_Description,Subsid,"Address,Subsidies_Description,received_date,trading_name,finish_point",llm,2025-11-17T06:15:32.581523
UK_CSV0000000000002064__7,trading_name,TRADING_NAME,"Address,Subsidies_Description,received_date,trading_name,finish_point",llm,2025-11-17T06:15:33.551697
UK_CSV0000000000002183__10,DNS Rate - 24h,d_n_s _rate - 24h,"YouTubeFailed24hr,iPlayerUHD24hr,NetflixFailed24hr,NetflixFailedPeak,Natweight",llm,2025-11-17T06:15:34.551471
UK_CSV0000000000002183__10,Latency - peak,Latency - peak,"YouTubeFailed24hr,iPlayerUHD24hr,NetflixFailed24hr,NetflixFailedPeak,Natweight",llm,2025-11-17T06:15:35.567797
UK_CSV0000000000002183__10,DNS Rate - peak,dNS Rate - peak,"YouTubeFailed24hr,iPlayerUHD24hr,NetflixFailed24hr,NetflixFailedPeak,Natweight",llm,2025-11-17T06:15:36.554933
UK_CSV0000000000002010__33,Knee Replacement OKS Post-Op Q Predicted,Knee R,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:15:37.555445
UK_CSV0000000000002010__33,Knee Replacement EQ 5D Index Post-Op Q Predicted,knee Replacement EQ 5D Index Post-Op Q Predicted,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:15:38.555482
UK_CSV0000000000002010__33,Post-Op Q EQ5D Index Profile,post-Op Q EQ5D Index Profile,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:15:39.556443
SG_CSV0000000000001714__30,occstatus,OCCSTATUS,"ageofrespondent,livinginsg_2_slice,respondent_serial,ban_no_ofchildren,ban_occupation_status4",llm,2025-11-17T06:15:40.558181
SG_CSV0000000000001714__30,sliderliberty_1_slice,SLIDERLIBERTY_1_SLICE,"ageofrespondent,livinginsg_2_slice,respondent_serial,ban_no_ofchildren,ban_occupation_status4",llm,2025-11-17T06:15:41.564166
SG_CSV0000000000001714__30,ban_occupation_status4,ban_oc,"ageofrespondent,livinginsg_2_slice,respondent_serial,ban_no_ofchildren,ban_occupation_status4",llm,2025-11-17T06:15:42.559317
SG_CSV0000000000000048__5,street_name,street-name,"entity_type_description,secondary_ssic_code,secondary_ssic_description,street_name,registration_incorporation_date",llm,2025-11-17T06:15:43.562572
SG_CSV0000000000000048__5,entity_type_description,ENTITY_TYPE_DESCRIPTION,"entity_type_description,secondary_ssic_code,secondary_ssic_description,street_name,registration_incorporation_date",llm,2025-11-17T06:15:44.565973
SG_CSV0000000000000048__5,secondary_ssic_code,SECONDARY_SSIC_CODE,"entity_type_description,secondary_ssic_code,secondary_ssic_description,street_name,registration_incorporation_date",llm,2025-11-17T06:15:45.565147
SG_CSV0000000000000159,avg_days_per_absentee,avg_da,"year,industry1,industry2,industry3,sick_leave",llm,2025-11-17T06:15:46.561007
SG_CSV0000000000000159,avg_days_per_employee,avg_da,"year,industry1,industry2,industry3,sick_leave",llm,2025-11-17T06:15:47.565519
SG_CSV0000000000000159,industry3,industry3,"year,industry1,industry2,industry3,sick_leave",llm,2025-11-17T06:15:48.565567
UK_CSV0000000000011481,Crime ID,CrimID,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:49.564057
UK_CSV0000000000011481,LSOA code,LSOA c,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:50.565002
UK_CSV0000000000011481,LSOA name,LSOA n,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:15:51.656153
SG_CSV0000000000001714__11,noofchildren,noofchildren,"noofchildren,q20_q214,ban_education1,ban_q436,ban_q18_q194",llm,2025-11-17T06:15:52.564880
SG_CSV0000000000001714__11,ban_personal_inc,BAN_PERSONAL_INC,"noofchildren,q20_q214,ban_education1,ban_q436,ban_q18_q194",llm,2025-11-17T06:15:53.565526
SG_CSV0000000000001714__11,q20_q214,Q20_Q214,"noofchildren,q20_q214,ban_education1,ban_q436,ban_q18_q194",llm,2025-11-17T06:15:54.566020
UK_CSV0000000000006255__15,q10e_06,q10e_0,"q03a_11,q09_04,q04bi_12,q15ca_08,q05_01",llm,2025-11-17T06:15:55.568376
UK_CSV0000000000006255__15,qd1,qd1,"q03a_11,q09_04,q04bi_12,q15ca_08,q05_01",llm,2025-11-17T06:15:56.569189
UK_CSV0000000000006255__15,qa1_05,qa1-05,"q03a_11,q09_04,q04bi_12,q15ca_08,q05_01",llm,2025-11-17T06:15:57.567780
UK_CSV0000000000003467__15,unit_id,UNIT_ID,"Peak average minimum speed upload,24 hour DNS,24 hour average maximum download speed,Peak - Youtube failure,24 hour - Youtube UHD",llm,2025-11-17T06:15:58.574773
UK_CSV0000000000003467__15,Country,Country,"Peak average minimum speed upload,24 hour DNS,24 hour average maximum download speed,Peak - Youtube failure,24 hour - Youtube UHD",llm,2025-11-17T06:15:59.570776
UK_CSV0000000000003467__15,Peak average minimum speed upload,Peak average minimum speed upload,"Peak average minimum speed upload,24 hour DNS,24 hour average maximum download speed,Peak - Youtube failure,24 hour - Youtube UHD",llm,2025-11-17T06:16:00.569178
UK_CSV0000000000000964__6,Service_Type_Other_Details,service__type__other__details,"received_date,Auth_Description,Op_Name,Short Notice,Description",llm,2025-11-17T06:16:01.573467
UK_CSV0000000000000964__6,Op_Name,Op_NName,"received_date,Auth_Description,Op_Name,Short Notice,Description",llm,2025-11-17T06:16:02.569954
UK_CSV0000000000000964__6,received_date,receiv,"received_date,Auth_Description,Op_Name,Short Notice,Description",llm,2025-11-17T06:16:03.574060
SG_CSV0000000000000035__6,entity_type_description,entity-type-description,"block,issuance_agency_id,address_type,entity_type_description",llm,2025-11-17T06:16:04.574698
SG_CSV0000000000000035__6,block,block,"block,issuance_agency_id,address_type,entity_type_description",llm,2025-11-17T06:16:05.589433
UK_CSV0000000000005854__23,% with accommodation status recorded,% WITH ACCOMMODATION STATUS RECORDED,"CPA reviews,% people subject to MHA,% contacts DNA,Month,Bed days",llm,2025-11-17T06:16:06.576384
UK_CSV0000000000005854__23,People with ethnicity recorded,people with ethnicity recorded,"CPA reviews,% people subject to MHA,% contacts DNA,Month,Bed days",llm,2025-11-17T06:16:07.579164
UK_CSV0000000000005854__23,Provider Name,provider Name,"CPA reviews,% people subject to MHA,% contacts DNA,Month,Bed days",llm,2025-11-17T06:16:08.581149
UK_CSV0000000000005854__33,% with accommodation status recorded,% WITH ACCOMMODATION STATUS RECORDED,"% people assigned to cluster,People outside review period,% with accommodation status recorded,Discharges from hospital,People with a crisis plan in place",llm,2025-11-17T06:16:09.575061
UK_CSV0000000000005854__33,People outside review period,people outside review period,"% people assigned to cluster,People outside review period,% with accommodation status recorded,Discharges from hospital,People with a crisis plan in place",llm,2025-11-17T06:16:10.576044
UK_CSV0000000000005854__33,Provider Name,provider Name,"% people assigned to cluster,People outside review period,% with accommodation status recorded,Discharges from hospital,People with a crisis plan in place",llm,2025-11-17T06:16:11.579909
UK_CSV0000000000005823,Crime ID,crime ID,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:16:12.584903
UK_CSV0000000000005823,LSOA code,LSOA c,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:16:13.770311
UK_CSV0000000000005823,LSOA name,l_s_o_a name,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:16:14.580436
UK_CSV0000000000006676__5,Kidney Disease,kidney Disease,"Procedure,Stroke,Pre-Op Q Mobility,Pre-Op Q EQ5D Index,Post-Op Q EQ5D Index",llm,2025-11-17T06:16:15.579238
UK_CSV0000000000006676__5,Hip Replacement EQ5D Index Post-Op Q Predicted,hip _replacement _e_q5_d _index _post-_op _q _predicted,"Procedure,Stroke,Pre-Op Q Mobility,Pre-Op Q EQ5D Index,Post-Op Q EQ5D Index",llm,2025-11-17T06:16:16.584684
UK_CSV0000000000006676__5,Post-Op Q EQ5D Index Profile,Post-O,"Procedure,Stroke,Pre-Op Q Mobility,Pre-Op Q EQ5D Index,Post-Op Q EQ5D Index",llm,2025-11-17T06:16:17.603979
SG_CSV0000000000000030__4,postal_code,postal,"postal_code,block,address_type,registration_incorporation_date,unit_no",llm,2025-11-17T06:16:18.581318
SG_CSV0000000000000030__4,registration_incorporation_date,regist,"postal_code,block,address_type,registration_incorporation_date,unit_no",llm,2025-11-17T06:16:19.583822
SG_CSV0000000000000030__4,block,block,"postal_code,block,address_type,registration_incorporation_date,unit_no",llm,2025-11-17T06:16:20.583102
SG_CSV0000000000000035__3,primary_ssic_code,PRIMARY_SSIC_CODE,"level_no,entity_type_description,primary_ssic_code,secondary_ssic_code,entity_status_description",llm,2025-11-17T06:16:21.609438
SG_CSV0000000000000035__3,entity_type_description,entity-type-description,"level_no,entity_type_description,primary_ssic_code,secondary_ssic_code,entity_status_description",llm,2025-11-17T06:16:22.583766
SG_CSV0000000000000035__3,entity_status_description,entity-status-description,"level_no,entity_type_description,primary_ssic_code,secondary_ssic_code,entity_status_description",llm,2025-11-17T06:16:23.588666
UK_CSV0000000000006255__41,q15cb,q15cb,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:16:24.587858
UK_CSV0000000000006255__41,q09_01,q09-01,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:16:25.601702
UK_CSV0000000000006255__41,q09_10,q09-10,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:16:26.588114
UK_CSV0000000000004838__12,PARISH_UID,parish_uid,"SHAPE_GEOGRAPHY,BLCE,MATERIAL_TYPE_UID,PARISH_UID,LAST_EDIT_DATE",llm,2025-11-17T06:16:27.587931
UK_CSV0000000000004838__12,ITEM_SHAPE_UID,item_shape_uid,"SHAPE_GEOGRAPHY,BLCE,MATERIAL_TYPE_UID,PARISH_UID,LAST_EDIT_DATE",llm,2025-11-17T06:16:28.587736
UK_CSV0000000000004838__12,MATERIAL_TYPE_UID,m_a_t_e_r_i_a_l__t_y_p_e__u_i_d,"SHAPE_GEOGRAPHY,BLCE,MATERIAL_TYPE_UID,PARISH_UID,LAST_EDIT_DATE",llm,2025-11-17T06:16:29.593955
UK_CSV0000000000007304,ITEM_UID,ITEMID,"ITEM_UID,ITEM_TYPE_UID,EASTING,NORTHING,ITEM_IDENTITY_CODE",llm,2025-11-17T06:16:30.606937
UK_CSV0000000000007304,FAMILY_UID,f_a_m_i_l_y__u_i_d,"ITEM_UID,ITEM_TYPE_UID,EASTING,NORTHING,ITEM_IDENTITY_CODE",llm,2025-11-17T06:16:31.591977
UK_CSV0000000000007304,GRIP_UID,g_r_i_p__u_i_d,"ITEM_UID,ITEM_TYPE_UID,EASTING,NORTHING,ITEM_IDENTITY_CODE",llm,2025-11-17T06:16:32.589897
SG_CSV0000000000000925__35,ban_q32,ban-q32,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:16:33.590073
SG_CSV0000000000000925__35,ban_q30_4,ban_q3,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:16:34.593939
SG_CSV0000000000000925__35,ban_education4,ban_ed,"ban_q32,socialnetwork_dp02,ban_q30_4,ban_q435,ban_education4",llm,2025-11-17T06:16:35.639365
UK_CSV0000000000003467__19,unit_id,unit_i,"Peak average minimum speed upload,24 hour DNS,24 hour average maximum download speed,Peak - Youtube failure,24 hour - Youtube UHD",llm,2025-11-17T06:16:36.593536
UK_CSV0000000000003467__19,Country,Countr,"Peak average minimum speed upload,24 hour DNS,24 hour average maximum download speed,Peak - Youtube failure,24 hour - Youtube UHD",llm,2025-11-17T06:16:37.594765
UK_CSV0000000000003467__19,24 hour DNS,24 hour DNS,"Peak average minimum speed upload,24 hour DNS,24 hour average maximum download speed,Peak - Youtube failure,24 hour - Youtube UHD",llm,2025-11-17T06:16:38.595443
SG_CSV0000000000001025,article_id,articl,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:16:39.596766
SG_CSV0000000000001025,page_id,page-id,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:16:40.595289
SG_CSV0000000000001025,issue_id,ISSUE_ID,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:16:41.605143
UK_CSV0000000000006861,Crime ID,crime ID,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:16:42.598278
UK_CSV0000000000006861,LSOA code,l_s_o_a code,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:16:43.599631
UK_CSV0000000000006861,LSOA name,l_s_o_a name,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:16:44.599829
SG_CSV0000000000000048__0,street_name,street,"building_name,street_name,entity_type_description,uen",llm,2025-11-17T06:16:45.601830
SG_CSV0000000000000048__0,entity_type_description,entity,"building_name,street_name,entity_type_description,uen",llm,2025-11-17T06:16:46.602535
SG_CSV0000000000000048__0,building_name,buildi,"building_name,street_name,entity_type_description,uen",llm,2025-11-17T06:16:47.599324
UK_CSV0000000000000964__1,Service_Type_Other_Details,service__type__other__details,"Variation Number,Reg_No,Service_Type_Other_Details,Subsidies_Description,via",llm,2025-11-17T06:16:48.630543
UK_CSV0000000000000964__1,reg_code,reg-code,"Variation Number,Reg_No,Service_Type_Other_Details,Subsidies_Description,via",llm,2025-11-17T06:16:49.600944
UK_CSV0000000000000964__1,Subsidies_Description,Subsid,"Variation Number,Reg_No,Service_Type_Other_Details,Subsidies_Description,via",llm,2025-11-17T06:16:50.647464
UK_CSV0000000000003896,Provider Code,provider _code,"Provider Code,Procedure,Revision Flag,Year,Age Band",llm,2025-11-17T06:16:51.602743
UK_CSV0000000000003896,Varicose Vein AVVQ Post-Op Q Predicted,Varico,"Provider Code,Procedure,Revision Flag,Year,Age Band",llm,2025-11-17T06:16:52.613974
UK_CSV0000000000003896,Varicose Vein EQ5D Index Post-Op Q Predicted,varicose Vein EQ5D Index Post-Op Q Predicted,"Provider Code,Procedure,Revision Flag,Year,Age Band",llm,2025-11-17T06:16:53.604143
SG_CSV0000000000000925__17,respondent_id,RESPONDENT_ID,"maritialstatus,ban_q30_3,ban_occupation_status5,vbc,socialnetwork_dp06",llm,2025-11-17T06:16:54.603014
SG_CSV0000000000000925__17,occstatus,occstatus,"maritialstatus,ban_q30_3,ban_occupation_status5,vbc,socialnetwork_dp06",llm,2025-11-17T06:16:55.604424
SG_CSV0000000000000925__17,sliderliberty_1_slice,sliderliberty-1-slice,"maritialstatus,ban_q30_3,ban_occupation_status5,vbc,socialnetwork_dp06",llm,2025-11-17T06:16:56.604741
SG_CSV0000000000001037,article_id,article-id,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:16:57.610428
SG_CSV0000000000001037,page_id,page_i,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:16:58.606601
SG_CSV0000000000001037,issue_id,issue-id,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:16:59.608857
SG_CSV0000000000000030,entity_name,entity-name,"issuing_authority_identifier,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:17:00.616875
SG_CSV0000000000000030,postal_code,postal-code,"issuing_authority_identifier,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:17:01.620071
SG_CSV0000000000000030,street_name,street-name,"issuing_authority_identifier,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:17:02.622297
UK_CSV0000000000001498,Crime ID,crime _i_d,"Crime type,Crime ID,Longitude,Last outcome category,Reported by",llm,2025-11-17T06:17:03.613480
UK_CSV0000000000001498,Crime type,crime type,"Crime type,Crime ID,Longitude,Last outcome category,Reported by",llm,2025-11-17T06:17:04.611705
